0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009
1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234
308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161
933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151
614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046
1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009
1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895
652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934
41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008
196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857
575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030
1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320
1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162
812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893
314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047
1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52
1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857
1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009
1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930
1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276
383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345
383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889
998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123
1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312
959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161
1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009
1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801
1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235
1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008
240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041
997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231
83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270
773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574
811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922
1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884
964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200
1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085
1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189
1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008
231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239
270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971
1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970
200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009
425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44
426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008
1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011
233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162
1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652
162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426
1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161
44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162
1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162
1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162
162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162
652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162
239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200
200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161
1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162
160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429
1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162
200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897
232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500
652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162
4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922
1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009
1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009
161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200
162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161
162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200
162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162
162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200
162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162
200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162
161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162
162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200
1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162
1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162
162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162
897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200
500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162
162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200
922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161
1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162
1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162
200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200
161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162
200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201
162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162
200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200
162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201
162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201
162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200
200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201
162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162
162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162
162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201
200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200
162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200
200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201
161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162
162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162
162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200
200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200
