0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009
1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44
200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008
651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011
651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162
1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652
238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239
162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200
46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008
992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160
1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079
200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200
425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200
426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232
1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652
233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4
1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327
162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162
44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897
1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500
1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162
162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922
652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009
239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009
200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200
1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161
160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200
1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162
200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200
200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162
232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162
652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162
4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200
1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162
1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162
161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162
162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200
162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162
162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200
162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161
162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162
200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162
161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200
162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162
1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201
1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162
162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200
897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201
500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201
162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200
922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201
1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162
1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162
200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201
161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200
200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200
162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201
200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162
162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162
162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200
162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200
200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162
162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200
162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200
162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200
200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201
162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162
200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200
161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200
162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162
162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161
200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239
162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161
201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199
162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239
200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200
201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162
201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162
200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200
201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162
162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239
162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200
201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158
200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200
200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199
201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200
162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162
162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656
200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036
200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851
162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008
200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194
200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314
200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008
201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127
162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074
200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651
200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008
162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970
161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008
239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461
161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857
199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41
239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695
200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008
162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970
162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276
