0,1,2,3,4,5,6,7,8,9,10,11,12,13
200,162,201,162,200,201,201,200,201,162,162,201,200,200
162,201,162,200,201,201,200,201,162,162,201,200,200,201
201,162,200,201,201,200,201,162,162,201,200,200,201,162
162,200,201,201,200,201,162,162,201,200,200,201,162,162
200,201,201,200,201,162,162,201,200,200,201,162,162,200
201,201,200,201,162,162,201,200,200,201,162,162,200,200
201,200,201,162,162,201,200,200,201,162,162,200,200,162
200,201,162,162,201,200,200,201,162,162,200,200,162,200
201,162,162,201,200,200,201,162,162,200,200,162,200,200
162,162,201,200,200,201,162,162,200,200,162,200,200,200
162,201,200,200,201,162,162,200,200,162,200,200,200,201
201,200,200,201,162,162,200,200,162,200,200,200,201,162
200,200,201,162,162,200,200,162,200,200,200,201,162,200
200,201,162,162,200,200,162,200,200,200,201,162,200,200
201,162,162,200,200,162,200,200,200,201,162,200,200,162
162,162,200,200,162,200,200,200,201,162,200,200,162,161
162,200,200,162,200,200,200,201,162,200,200,162,161,239
200,200,162,200,200,200,201,162,200,200,162,161,239,161
200,162,200,200,200,201,162,200,200,162,161,239,161,199
162,200,200,200,201,162,200,200,162,161,239,161,199,239
200,200,200,201,162,200,200,162,161,239,161,199,239,200
200,200,201,162,200,200,162,161,239,161,199,239,200,162
200,201,162,200,200,162,161,239,161,199,239,200,162,162
201,162,200,200,162,161,239,161,199,239,200,162,162,200
162,200,200,162,161,239,161,199,239,200,162,162,200,162
200,200,162,161,239,161,199,239,200,162,162,200,162,239
200,162,161,239,161,199,239,200,162,162,200,162,239,200
162,161,239,161,199,239,200,162,162,200,162,239,200,158
161,239,161,199,239,200,162,162,200,162,239,200,158,200
239,161,199,239,200,162,162,200,162,239,200,158,200,199
161,199,239,200,162,162,200,162,239,200,158,200,199,200
199,239,200,162,162,200,162,239,200,158,200,199,200,162
239,200,162,162,200,162,239,200,158,200,199,200,162,656
200,162,162,200,162,239,200,158,200,199,200,162,656,1036
162,162,200,162,239,200,158,200,199,200,162,656,1036,851
162,200,162,239,200,158,200,199,200,162,656,1036,851,1008
200,162,239,200,158,200,199,200,162,656,1036,851,1008,194
162,239,200,158,200,199,200,162,656,1036,851,1008,194,314
239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008
200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127
158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074
200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651
199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008
200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970
162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008
656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461
1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857
851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41
1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695
194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008
314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970
1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276
127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857
1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159
651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079
1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960
970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856
1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968
461,857,41,695,1008,970,276,857,159,1079,960,856,968,307
857,41,695,1008,970,276,857,159,1079,960,856,968,307,157
41,695,1008,970,276,857,159,1079,960,856,968,307,157,815
695,1008,970,276,857,159,1079,960,856,968,307,157,815,275
1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000
970,276,857,159,1079,960,856,968,307,157,815,275,1000,893
276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009
857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008
159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219
1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008
960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999
856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281
968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970
307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009
157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88
815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89
275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281
1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858
893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655
970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919
1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857
88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000
89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234
1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008
858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038
858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856
239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971
772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857
200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856
1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857
893,1009,856,857,1281,857,857,857,856,971,857,856,857,388
1009,856,857,1281,857,857,857,856,971,857,856,857,388,501
856,857,1281,857,857,857,856,971,857,856,857,388,501,275
857,1281,857,857,857,856,971,857,856,857,388,501,275,851
1281,857,857,857,856,971,857,856,857,388,501,275,851,692
857,857,857,856,971,857,856,857,388,501,275,851,692,1008
857,857,856,971,857,856,857,388,501,275,851,692,1008,1009
857,856,971,857,856,857,388,501,275,851,692,1008,1009,652
856,971,857,856,857,388,501,275,851,692,1008,1009,652,652
971,857,856,857,388,501,275,851,692,1008,1009,652,652,3
857,856,857,388,501,275,851,692,1008,1009,652,652,3,83
856,857,388,501,275,851,692,1008,1009,652,652,3,83,691
857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049
388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
