0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
276,652,1009,815,811,1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009
652,1009,815,811,1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035
1009,815,811,1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276
815,811,1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047
811,1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048
1008,1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424
1047,276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008
276,1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009
1245,391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849
391,1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221
1008,970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037
970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128
613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88
1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112
731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150
732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008
1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009
1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203
1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691
857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185
613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311
1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008
775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884
1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008
1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009
234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008
1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239
10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961
731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407
1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120
812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305
1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008
775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88
812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008
1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008
1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008
1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157
1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501
276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808
1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008
1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008
424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345
1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346
1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345
849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384
1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384
1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347
1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346
88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346
1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423
1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999
1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223
1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503
203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270
691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008
1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035
311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5
1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028
884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150
1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046
1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075
1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997
239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269
961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231
1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80
120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075
305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112
1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027
88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307
1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305
1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305
1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658
1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028
501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028
808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121
1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009
1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346
345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072
346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009
345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969
384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690
384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008
347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007
346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008
346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009
423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701
999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970
1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87
503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049
270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065
1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009
1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969
5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158
1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41
1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203
1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87
1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008
997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089
269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049
231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008
80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008
1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930
1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931
1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008
307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008
1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087
1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961
658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850
1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882
1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048
121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990
1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086
346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049
1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999
1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857
969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853
690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961
1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009
1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008
1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039
