0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47
971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
