0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313
1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009
734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
