0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658
423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028
999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028
1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121
503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009
270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346
1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072
1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009
5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969
1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690
1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008
1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007
1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008
997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009
269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701
231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970
80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87
1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049
1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065
1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009
307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969
1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158
1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41
658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203
1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87
1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008
121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089
1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049
346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008
1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008
1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930
969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931
690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008
1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008
1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087
1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961
1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850
701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882
970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048
87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990
1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086
1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049
1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999
969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857
158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853
41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961
1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009
87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008
1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039
1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008
1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233
1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008
1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959
930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956
931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000
1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074
1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159
1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971
961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736
850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812
882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104
1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697
990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466
1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009
1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198
999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008
857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809
853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50
961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009
1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811
1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652
1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922
1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008
233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880
1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009
959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613
956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008
1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185
1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884
1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884
971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953
736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460
812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884
1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613
697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115
1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613
1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736
198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156
1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200
809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009
50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162
1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008
811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734
652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244
922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008
1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008
880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740
1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008
613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308
1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933
1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614
884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009
884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042
953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652
460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41
884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196
613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575
115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009
613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043
736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812
156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314
200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008
1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008
162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009
1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009
734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234
1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161
1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151
1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046
740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009
1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895
308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934
933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008
614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857
1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030
1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320
652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162
41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893
196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047
575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52
1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857
1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009
812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358
314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80
1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358
1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358
1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12
1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345
1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037
383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009
383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
