0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231
930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270
1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574
882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922
773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884
276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200
345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085
998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189
1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041
959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353
1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461
1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499
1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768
1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192
240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126
997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005
83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009
773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008
811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239
1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008
231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615
270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614
574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009
1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44
768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008
231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011
1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162
1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652
200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239
651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200
651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008
1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160
238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079
162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200
46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200
992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232
1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652
200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4
425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327
426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426
1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161
233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162
1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162
162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162
