0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998
119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125
1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739
1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195
1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260
973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008
700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383
1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385
42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384
614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008
1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427
48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383
768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160
968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446
1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008
997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383
1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383
1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164
736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970
614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384
997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771
1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383
276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884
929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921
1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151
241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008
738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008
930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232
504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275
998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004
998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893
998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348
125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008
739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124
1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41
1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575
1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814
383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008
1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008
384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008
1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232
427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009
383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616
160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614
1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654
1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032
383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893
383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031
164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009
970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922
384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858
771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999
383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162
884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971
921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543
1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315
1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387
1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614
232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008
275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885
1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575
893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579
348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199
1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79
124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857
41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349
575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195
814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085
1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79
1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008
1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158
232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038
1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885
616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008
614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736
654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009
1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242
893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205
1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043
1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276
922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009
858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317
999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884
1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885
971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771
543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884
315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970
387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186
614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041
1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008
885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355
575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47
579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809
1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179
79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035
857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42
349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42
195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009
1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583
79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307
1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423
158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423
1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074
885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036
1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880
736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150
1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011
1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970
205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272
1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233
276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008
1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666
317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768
884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260
885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167
771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356
884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009
970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009
1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280
1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276
1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040
1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652
47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009
809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031
1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224
1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082
42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027
42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857
1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736
583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008
307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849
423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275
423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446
1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046
1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120
880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891
1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969
1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224
970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811
1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818
233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855
1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963
666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312
768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009
1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009,613
