0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275
239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851
772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692
200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008
1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009
893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652
1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652
856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3
857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83
1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691
857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049
857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
