0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
