0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121
1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922
1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267
971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970
734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962
1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039
1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000
1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000
1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077
1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039
1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000
1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000
1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039
1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000
1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077
1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000
1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000
1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039
1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000
962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001
1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000
1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039
1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000
1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000
1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001
1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000
1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000
1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000
1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000
1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009
1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001
1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883
1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008
1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51
1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009
1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008
1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224
1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009
1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009
1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203
1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009
1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386
1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157
1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9
1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851
1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112
883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001
1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651
51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008
1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971
1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008
1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813
1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009
1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88
203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008
1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008
1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008
157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008
9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613
851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009
1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895
1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009
651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009
1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885
971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271
1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008
813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000
1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008
88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652
1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002
1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009
1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358
1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14
613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008
1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697
895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276
1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028
1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391
885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049
1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009
1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971
1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770
1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770,997
652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770,997,1123
1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770,997,1123,124
1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770,997,1123,124,971
1358,14,1008,697,276,1028,1391,1049,1009,971,770,997,1123,124,971,1389
14,1008,697,276,1028,1391,1049,1009,971,770,997,1123,124,971,1389,466
1008,697,276,1028,1391,1049,1009,971,770,997,1123,124,971,1389,466,1009
697,276,1028,1391,1049,1009,971,770,997,1123,124,971,1389,466,1009,1008
276,1028,1391,1049,1009,971,770,997,1123,124,971,1389,466,1009,1008,240
1028,1391,1049,1009,971,770,997,1123,124,971,1389,466,1009,1008,240,1001
1391,1049,1009,971,770,997,1123,124,971,1389,466,1009,1008,240,1001,1009
1049,1009,971,770,997,1123,124,971,1389,466,1009,1008,240,1001,1009,961
1009,971,770,997,1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008
971,770,997,1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008,893
770,997,1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008,893,40
997,1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001
1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472
124,971,1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009
971,1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167
1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009
466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009,809
1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009,809,353
1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009,809,353,809
240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009,809,353,809,1008
1001,1009,961,1008,893,40,1001,1472,1009,167,1009,809,353,809,1008,808
1009,961,1008,893,40,1001,1472,1009,167,1009,809,353,809,1008,808,809
961,1008,893,40,1001,1472,1009,167,1009,809,353,809,1008,808,809,809
1008,893,40,1001,1472,1009,167,1009,809,353,809,1008,808,809,809,809
893,40,1001,1472,1009,167,1009,809,353,809,1008,808,809,809,809,808
40,1001,1472,1009,167,1009,809,353,809,1008,808,809,809,809,808,808
1001,1472,1009,167,1009,809,353,809,1008,808,809,809,809,808,808,808
1472,1009,167,1009,809,353,809,1008,808,809,809,809,808,808,808,615
1009,167,1009,809,353,809,1008,808,809,809,809,808,808,808,615,613
167,1009,809,353,809,1008,808,809,809,809,808,808,808,615,613,971
1009,809,353,809,1008,808,809,809,809,808,808,808,615,613,971,808
809,353,809,1008,808,809,809,809,808,808,808,615,613,971,808,808
353,809,1008,808,809,809,809,808,808,808,615,613,971,808,808,808
809,1008,808,809,809,809,808,808,808,615,613,971,808,808,808,233
1008,808,809,809,809,808,808,808,615,613,971,808,808,808,233,195
808,809,809,809,808,808,808,615,613,971,808,808,808,233,195,808
809,809,809,808,808,808,615,613,971,808,808,808,233,195,808,808
809,809,808,808,808,615,613,971,808,808,808,233,195,808,808,808
809,808,808,808,615,613,971,808,808,808,233,195,808,808,808,808
808,808,808,615,613,971,808,808,808,233,195,808,808,808,808,809
808,808,615,613,971,808,808,808,233,195,808,808,808,808,809,1009
808,615,613,971,808,808,808,233,195,808,808,808,808,809,1009,615
615,613,971,808,808,808,233,195,808,808,808,808,809,1009,615,692
613,971,808,808,808,233,195,808,808,808,808,809,1009,615,692,659
971,808,808,808,233,195,808,808,808,808,809,1009,615,692,659,811
808,808,808,233,195,808,808,808,808,809,1009,615,692,659,811,971
808,808,233,195,808,808,808,808,809,1009,615,692,659,811,971,849
808,233,195,808,808,808,808,809,1009,615,692,659,811,971,849,1009
233,195,808,808,808,808,809,1009,615,692,659,811,971,849,1009,652
195,808,808,808,808,809,1009,615,692,659,811,971,849,1009,652,882
808,808,808,808,809,1009,615,692,659,811,971,849,1009,652,882,960
808,808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584
808,808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619
808,809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008
809,1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008
1009,615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620
615,692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663
692,659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542
659,811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846
811,971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239
971,849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650
849,1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659
1009,652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655
652,882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971
882,960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971
960,584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970
584,619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809
619,1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652
1008,1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819
1008,620,663,542,846,239,650,659,655,971,971,970,809,652,819,307
620,663,542,846,239,650,659,655,971,971,970,809,652,819,307,313
663,542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224
542,846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703
846,239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702
239,650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008
650,659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734
659,655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464
655,971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234
971,971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651
971,970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008
970,809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621
809,652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426
652,819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655
819,307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773
307,313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470
313,1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40
1224,703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233
703,702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008
702,1008,734,464,234,651,1008,621,426,655,773,1470,40,233,1008,1087
