0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
970,613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731
613,1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008
1009,731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812
731,732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008
732,1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775
1281,1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812
1318,1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008
1273,857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009
857,613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009
613,1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035
1009,775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276
775,1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047
1008,1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048
1085,234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424
234,1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008
1008,10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009
10,731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849
731,1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221
1008,812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037
812,1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128
1008,775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88
775,812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112
812,1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150
1008,1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008
1009,1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009
1009,1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203
1035,276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691
276,1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185
1047,1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311
1048,424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008
424,1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884
1008,1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008
1009,849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009
849,1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008
1221,1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239
1037,1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961
1128,88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407
88,1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120
1112,1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305
1150,1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008
1008,1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88
1009,203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008
203,691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008
691,1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008
1185,311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157
311,1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501
1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808
884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008
1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008
1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345
1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346
239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345
961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384
1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384
120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347
305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346
1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346
88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423
1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999
1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223
1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503
1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270
501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008
808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035
1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5
1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028
345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150
346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046
345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075
384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997
384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269
347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231
346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80
346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075
423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112
999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027
1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307
503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305
270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305
1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658
1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028
5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028
1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121
1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009
1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346
1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072
997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009
269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969
231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690
80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008
1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007
1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008
1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009
307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701
1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970
1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87
658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049
1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065
1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009
121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969
1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158
346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41
1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203
1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87
969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008
690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089
1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049
1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008
1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008
1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930
701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931
970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008
87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008
1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087
1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961
1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850
969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882
158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048
41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990
1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086
87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049
1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999
1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857
1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853
1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961
1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009
930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008
931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039
1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008
1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233
1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008
961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959
850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956
882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000
1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074
990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159
1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971
1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736
999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812
857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104
853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697
961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466
1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009
1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198
1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008
1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809
233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50
1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009
959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811
956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652
1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922
1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008
1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880
971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009
736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613
812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008
1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185
697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884
1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884
1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953
198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460
1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884
809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613
50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115
1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613
811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736
652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156
922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200
1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009
880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162
1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008
613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734
1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244
1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008
884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008
884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740
953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008
460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308
884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933
613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614
115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009
613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042
736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652
156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41
200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196
1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575
162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009
1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043
734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812
1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314
1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008
1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008
740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009
1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009
308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234
933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161
614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151
1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046
1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009
652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895
41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934
196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008
575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857
1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030
1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320
812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162
314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893
1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047
1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52
1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857
1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008
1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
