0,1,2,3,4,5,6,7,8,9,10,11,12
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009
1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268
971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121
971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922
652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267
922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47
922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313
734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962
1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039
1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000
1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000
1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077
1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039
1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000
1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000
1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039
1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000
1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077
1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000
962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000
1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039
1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000
1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001
1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000
1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039
1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000
1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000
1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001
1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000
1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000
1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000
1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000
1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009
1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001
1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883
1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008
1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51
1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009
1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008
1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224
1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009
1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009
1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203
1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009
1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386
1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157
883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9
1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851
51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112
1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001
1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651
1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008
1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971
1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008
203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813
1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009
1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88
157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008
9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008
851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008
1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008
1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613
651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009
1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895
971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009
1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009
813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885
1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271
88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008
1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000
1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008
1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652
1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002
613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009
1009,895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358
895,1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14
1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008
1009,885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697
885,1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276
1271,1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028
1008,1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391
1000,1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049
1008,652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009
652,1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971
1002,1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770
1009,1358,14,1008,697,276,1028,1391,1049,1009,971,770,997
1358,14,1008,697,276,1028,1391,1049,1009,971,770,997,1123
14,1008,697,276,1028,1391,1049,1009,971,770,997,1123,124
1008,697,276,1028,1391,1049,1009,971,770,997,1123,124,971
697,276,1028,1391,1049,1009,971,770,997,1123,124,971,1389
276,1028,1391,1049,1009,971,770,997,1123,124,971,1389,466
1028,1391,1049,1009,971,770,997,1123,124,971,1389,466,1009
1391,1049,1009,971,770,997,1123,124,971,1389,466,1009,1008
1049,1009,971,770,997,1123,124,971,1389,466,1009,1008,240
1009,971,770,997,1123,124,971,1389,466,1009,1008,240,1001
971,770,997,1123,124,971,1389,466,1009,1008,240,1001,1009
770,997,1123,124,971,1389,466,1009,1008,240,1001,1009,961
997,1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008
1123,124,971,1389,466,1009,1008,240,1001,1009,961,1008,893
124,971,1389,466,1009,1008,240,1001,1009,961,1008,893,40
971,1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001
1389,466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472
466,1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009
1009,1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167
1008,240,1001,1009,961,1008,893,40,1001,1472,1009,167,1009
