0,1,2,3,4,5,6,7,8,9,10,11
1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89
893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
970,1009,88,89,1281,858,858,1009,1324,1008,276,879
1009,88,89,1281,858,858,1009,1324,1008,276,879,655
88,89,1281,858,858,1009,1324,1008,276,879,655,919
89,1281,858,858,1009,1324,1008,276,879,655,919,857
1281,858,858,1009,1324,1008,276,879,655,919,857,1000
858,858,1009,1324,1008,276,879,655,919,857,1000,234
858,1009,1324,1008,276,879,655,919,857,1000,234,1008
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
505,773,989,1445,1009,270,1446,315,1446,1483,239,772
773,989,1445,1009,270,1446,315,1446,1483,239,772,200
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
270,1446,315,1446,1483,239,772,200,1009,893,1009,856
1446,315,1446,1483,239,772,200,1009,893,1009,856,857
315,1446,1483,239,772,200,1009,893,1009,856,857,1281
1446,1483,239,772,200,1009,893,1009,856,857,1281,857
1483,239,772,200,1009,893,1009,856,857,1281,857,857
239,772,200,1009,893,1009,856,857,1281,857,857,857
772,200,1009,893,1009,856,857,1281,857,857,857,856
200,1009,893,1009,856,857,1281,857,857,857,856,971
1009,893,1009,856,857,1281,857,857,857,856,971,857
893,1009,856,857,1281,857,857,857,856,971,857,856
1009,856,857,1281,857,857,857,856,971,857,856,857
856,857,1281,857,857,857,856,971,857,856,857,388
857,1281,857,857,857,856,971,857,856,857,388,501
1281,857,857,857,856,971,857,856,857,388,501,275
857,857,857,856,971,857,856,857,388,501,275,851
857,857,856,971,857,856,857,388,501,275,851,692
857,856,971,857,856,857,388,501,275,851,692,1008
856,971,857,856,857,388,501,275,851,692,1008,1009
971,857,856,857,388,501,275,851,692,1008,1009,652
857,856,857,388,501,275,851,692,1008,1009,652,652
856,857,388,501,275,851,692,1008,1009,652,652,3
857,388,501,275,851,692,1008,1009,652,652,3,83
388,501,275,851,692,1008,1009,652,652,3,83,691
501,275,851,692,1008,1009,652,652,3,83,691,1049
275,851,692,1008,1009,652,652,3,83,691,1049,1008
851,692,1008,1009,652,652,3,83,691,1049,1008,849
692,1008,1009,652,652,3,83,691,1049,1008,849,1038
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
652,652,3,83,691,1049,1008,849,1038,1256,1008,881
652,3,83,691,1049,1008,849,1038,1256,1008,881,86
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1008,660,970,970,1000,231,1086,659,314,970,1008,1242
660,970,970,1000,231,1086,659,314,970,1008,1242,313
970,970,1000,231,1086,659,314,970,1008,1242,313,1049
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
659,314,970,1008,1242,313,1049,1008,275,1008,660,660
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1350,614,1186,461,461,461,1008,1225,312,425,1313,313
614,1186,461,461,461,1008,1225,312,425,1313,313,1008
1186,461,461,461,1008,1225,312,425,1313,313,1008,348
461,461,461,1008,1225,312,425,1313,313,1008,348,1037
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
1202,850,1008,1117,1161,970,970,1083,888,275,156,578
850,1008,1117,1161,970,970,1083,888,275,156,578,1151
1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1117,1161,970,970,1083,888,275,156,578,1151,613,42
1161,970,970,1083,888,275,156,578,1151,613,42,1008
970,970,1083,888,275,156,578,1151,613,42,1008,1009
970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
888,275,156,578,1151,613,42,1008,1009,1242,1008,193
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1008,613,652,975,974,971,1009,1367,158,971,1008,857
613,652,975,974,971,1009,1367,158,971,1008,857,1009
652,975,974,971,1009,1367,158,971,1008,857,1009,1008
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
857,1009,1008,1157,1008,971,652,815,1204,613,971,884
1009,1008,1157,1008,971,652,815,1204,613,971,884,277
1008,1157,1008,971,652,815,1204,613,971,884,277,1009
1157,1008,971,652,815,1204,613,971,884,277,1009,42
1008,971,652,815,1204,613,971,884,277,1009,42,1467
971,652,815,1204,613,971,884,277,1009,42,1467,44
652,815,1204,613,971,884,277,1009,42,1467,44,1008
815,1204,613,971,884,277,1009,42,1467,44,1008,1048
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1241,971,971,652,922,1075,969,1009,230,1008,613,1009
971,971,652,922,1075,969,1009,230,1008,613,1009,268
971,652,922,1075,969,1009,230,1008,613,1009,268,1121
652,922,1075,969,1009,230,1008,613,1009,268,1121,922
922,1075,969,1009,230,1008,613,1009,268,1121,922,267
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
922,267,1077,1153,1038,846,884,1039,269,1038,734,47
267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
734,47,1038,993,1002,1009,1123,1009,312,313,312,313
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
