0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201
162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201
200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200
162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201
162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162
162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162
200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201
162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200
162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200
162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201
200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162
162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162
200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200
161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200
162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162
162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200
200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200
162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200
201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201
162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162
200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200
201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200
201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162
200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161
201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239
162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161
162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199
201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239
200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200
200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162
201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162
162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200
162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162
200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239
200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200
162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158
200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200
200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199
200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200
201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162
162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656
200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036
200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851
162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008
161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194
239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314
161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008
199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127
239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074
200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651
162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008
162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970
200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008
162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461
239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857
200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41
158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695
200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008
199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970
200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276
162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857
656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159
1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079
851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960
1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856
194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968
314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307
1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157
127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815
1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275
651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000
1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893
970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009
1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008
461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219
857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008
41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999
695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281
1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970
970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009
276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88
857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89
159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281
1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858
960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858
856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009
968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324
307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008
157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879
275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655
1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919
893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008
970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038
1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076
88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038
89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008
1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079
858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047
858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851
239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692
772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008
200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009
1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652
893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652
1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3
856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83
857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691
1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049
857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
