0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000
970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234
1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008
88,89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038
89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038
1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008
858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038
858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856
239,772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857
772,200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388
200,1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501
1009,893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275
893,1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851
1009,856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692
856,857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008
857,1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009
1281,857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652
857,857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652
857,857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3
857,856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83
856,971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691
971,857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049
857,856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
856,857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
857,388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
388,501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
