0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000
1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039
1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000
1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000
1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001
1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000
1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000
1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000
1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000
1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009
1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001
1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883
1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008
1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51
1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009
1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008
1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224
1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009
1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009
962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203
1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009
1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386
1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157
1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9
1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851
1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112
1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001
1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651
1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008
1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971
1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008
1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813
1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009
1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88
1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008
1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008
1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008
1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008
1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613
1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009
1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895
1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009
1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009
1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885
1009,1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271
1001,883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008
883,1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000
1008,51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008
51,1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652
1009,1008,1224,1009,1009,203,1009,1386,157,9,851,1112,1001,651,1008,971,1008,813,1009,88,1008,1008,1008,1008,613,1009,895,1009,1009,885,1271,1008,1000,1008,652,1002
