0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969
1008,1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009
1038,653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230
653,1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008
1009,1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613
1038,1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009
1009,1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268
1009,1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121
1241,971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922
971,971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267
971,652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077
652,922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153
922,1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038
1075,969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846
969,1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884
1009,230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039
230,1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269
1008,613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038
613,1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734
1009,268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47
268,1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038
1121,922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993
922,267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002
267,1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009
1077,1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123
1153,1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009
1038,846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312
846,884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313
884,1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312
1039,269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313
269,1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009
1038,734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038
734,47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970
47,1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038
1038,993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039
993,1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008
1002,1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009
1009,1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008
1123,1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
1009,312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
312,313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
313,312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962
1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039
1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000
1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000
1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077
1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039
1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000
1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000
1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039
1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000
1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077
1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000
1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000
1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039
962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000
1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001
1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000
1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039
1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000
1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000
1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001
1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000
1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000
1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000
1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000
1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009
1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001
1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883
1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008
1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51
1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009
1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008
