0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773
1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270
930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574
1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922
882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884
773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200
276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085
345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189
998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041
1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353
959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461
1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499
1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768
1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192
1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126
240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005
997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009
83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008
773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239
811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615
231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614
270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
