0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009
200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44
651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008
651,1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011
1084,238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162
238,162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652
162,46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239
46,992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200
992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008
1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160
200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079
425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200
426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200
1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232
233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652
1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4
162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429
1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162
1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897
1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500
162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162
652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922
239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009
200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009
1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200
160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161
1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200
200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162
200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200
232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162
652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162
4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162
1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200
1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162
161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162
162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162
162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200
162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162
162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200
162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161
200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162
161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162
162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200
1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162
1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201
162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162
897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200
500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201
162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201
922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200
1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201
1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162
200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162
161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201
200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200
162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200
200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201
162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162
162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162
162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200
200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200
162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162
162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200
162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200
200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200
162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201
200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162
161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200
162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200
162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162
200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161
162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239
201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161
162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199
200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239
201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200
201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162
200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162
201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200
162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162
162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239
201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200
