0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161
1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970
1281,1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970
1008,1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083
1350,614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888
614,1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275
1186,461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156
461,461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578
461,461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151
461,1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613
1008,1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42
1225,312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008
312,425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009
425,1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242
1313,313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008
313,1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193
1008,348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038
348,1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652
1037,1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009
1225,1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112
1202,850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000
850,1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11
1008,1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851
1117,1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008
1161,970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261
970,970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009
970,1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970
1083,888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9
888,275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085
275,156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005
156,578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159
578,1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188
1151,613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009
613,42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008
42,1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009
1008,1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772
1009,1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225
1242,1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236
1008,193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009
193,1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237
1038,652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164
652,1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008
1009,1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008
1112,1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387
1000,11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350
11,851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008
851,1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13
1008,1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225
1261,1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574
1009,970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615
970,9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161
9,1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082
1085,1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007
1005,1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008
1159,1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308
1188,1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009
1009,1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030
1008,1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049
1009,772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050
772,1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008
1225,236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008
236,1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613
1009,237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652
237,1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975
1164,1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974
1008,1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971
1008,387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009
387,1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367
1350,1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158
1008,13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971
13,1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008
1225,574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857
574,615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009
615,161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008
161,1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157
1082,1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008
1007,1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971
1008,308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652
308,1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815
1009,1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204
1030,1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613
1049,1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971
1050,1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884
1008,1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277
1008,613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009
613,652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42
652,975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467
975,974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44
974,971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008
971,1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048
1009,1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009
1367,158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009
158,971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008
971,1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233
1008,857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773
857,1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008
1009,1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
1008,1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1157,1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
1008,971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
971,652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
652,815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
815,1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
1204,613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
613,971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
971,884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
884,277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
277,1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
1009,42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
42,1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
