0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200
1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162
44,1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200
1008,1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162
1011,162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162
162,652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162
652,239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200
239,200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162
200,1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162
1008,160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162
160,1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200
1079,200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162
200,200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200
200,232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161
232,652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162
652,4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162
4,1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200
1327,1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162
1426,161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201
161,162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162
162,162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200
162,162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201
162,162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201
162,162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200
162,200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201
200,161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162
161,162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162
162,1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201
1429,1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200
1076,162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200
162,897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201
897,500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162
500,162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162
162,922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200
922,1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200
1009,1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162
1009,200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200
200,161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200
161,200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200
200,162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201
162,200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162
200,162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200
162,162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200
162,162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162
162,200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161
200,162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239
162,162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161
162,162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199
162,200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239
200,162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200
162,200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162
200,161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162
161,162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200
162,162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162
162,200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239
200,162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200
162,201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158
201,162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200
162,200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199
200,201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200
201,201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162
201,200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656
200,201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036
201,162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851
162,162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008
162,201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194
201,200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314
200,200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008
200,201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127
201,162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074
162,162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651
162,200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008
200,200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970
200,162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008
162,200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461
200,200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857
200,200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41
200,201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695
201,162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008
162,200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970
200,200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276
200,162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857
162,161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159
161,239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079
239,161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960
161,199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856
199,239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968
239,200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307
200,162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157
162,162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815
162,200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275
200,162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000
162,239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893
239,200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009
200,158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008
158,200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219
200,199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008
199,200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999
200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281
162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970
656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009
1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88
851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89
1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281
194,314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858
314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858
1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009
127,1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324
1074,651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008
651,1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
1008,970,1008,461,857,41,695,1008,970,276,857,159,1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879
