0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
1009,1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
1008,1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
1001,653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
653,383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889
383,383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123
383,383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884
930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200
1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085
882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189
773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041
276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353
345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461
998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499
1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768
959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192
1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126
1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005
1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009
1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008
240,997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239
997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
231,270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
270,574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
574,922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
239,1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
1008,692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
692,652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
652,79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
79,691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
