0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
692,691,1000,199,1009,1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700
691,1000,199,1009,1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080
1000,199,1009,1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42
199,1009,1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614
1009,1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008
1080,131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48
131,971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768
971,884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968
884,1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008
1224,269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997
269,271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008
271,1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009
1008,499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736
499,499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614
499,960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997
960,269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008
269,1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276
1009,736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929
736,50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009
50,1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241
1008,119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738
119,1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930
1282,1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504
1046,1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998
1009,973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998
973,700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998
700,1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125
1080,42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739
42,614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195
614,1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260
1008,48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008
48,768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383
768,968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385
968,1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384
1008,997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008
997,1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427
1008,1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383
1009,736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160
736,614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446
614,997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008
997,1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383
1008,276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383
276,929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164
929,1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970
1009,241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384
241,738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771
738,930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383
930,504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884
504,998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921
998,998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151
998,998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008
998,125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008
125,739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232
739,1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275
1195,1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004
1260,1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893
1008,383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348
383,1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008
1385,384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124
384,1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41
1008,427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575
427,383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814
383,160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008
160,1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008
1446,1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008
1008,383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232
383,383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009
383,164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616
164,970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614
970,384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654
384,771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032
771,383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893
383,884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031
884,921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009
921,1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922
1151,1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858
1008,1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999
1008,232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162
232,275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971
275,1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543
1004,893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315
893,348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387
348,1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614
1008,124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008
124,41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885
41,575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575
575,814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579
814,1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199
1008,1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79
1008,1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857
1008,232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349
232,1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195
1009,616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085
616,614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79
614,654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008
654,1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158
1032,893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038
893,1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885
1031,1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008
1009,922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736
922,858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009
858,999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242
999,1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205
1162,971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043
971,543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276
543,315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009
315,387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317
387,614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884
614,1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885
1008,885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771
885,575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884
575,579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970
579,1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186
1199,79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041
79,857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008
857,349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355
349,195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47
195,1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809
1085,79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179
79,1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035
1008,158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42
158,1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42
1038,885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009
885,1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583
1008,736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307
736,1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423
1009,1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423
1242,205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074
205,1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036
1043,276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880
276,1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150
1009,317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011
317,884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970
884,885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272
885,771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233
771,884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008
884,970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666
970,1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768
1186,1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260
1041,1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167
1008,1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356
1355,47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009
47,809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009
809,1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280
1179,1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276
1035,42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040
42,42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652
42,1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009
1009,583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031
583,307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224
307,423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082
423,423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027
423,1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857
1074,1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736
1036,880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008
880,1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849
1150,1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275
1011,970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446
970,1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046
1272,233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120
233,1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891
1008,666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969
666,768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224
768,1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811
1260,1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818
1167,1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855
1356,1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963
1009,1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312
1009,1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009
1280,276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009,613
276,1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009,613,971
1040,652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009,613,971,314
652,1009,1031,1224,1082,1027,857,736,1008,849,275,1446,1046,120,891,969,1224,811,818,855,963,312,1009,613,971,314,461
