0,1,2,3,4,5,6,7,8,9,10
1008,857,1009,1008,1157,1008,971,652,815,1204,613
857,1009,1008,1157,1008,971,652,815,1204,613,971
1009,1008,1157,1008,971,652,815,1204,613,971,884
1008,1157,1008,971,652,815,1204,613,971,884,277
1157,1008,971,652,815,1204,613,971,884,277,1009
1008,971,652,815,1204,613,971,884,277,1009,42
971,652,815,1204,613,971,884,277,1009,42,1467
652,815,1204,613,971,884,277,1009,42,1467,44
815,1204,613,971,884,277,1009,42,1467,44,1008
1204,613,971,884,277,1009,42,1467,44,1008,1048
613,971,884,277,1009,42,1467,44,1008,1048,1009
971,884,277,1009,42,1467,44,1008,1048,1009,1009
884,277,1009,42,1467,44,1008,1048,1009,1009,1008
277,1009,42,1467,44,1008,1048,1009,1009,1008,233
1009,42,1467,44,1008,1048,1009,1009,1008,233,773
42,1467,44,1008,1048,1009,1009,1008,233,773,1008
1467,44,1008,1048,1009,1009,1008,233,773,1008,1009
44,1008,1048,1009,1009,1008,233,773,1008,1009,195
1008,1048,1009,1009,1008,233,773,1008,1009,195,1118
1048,1009,1009,1008,233,773,1008,1009,195,1118,1009
1009,1009,1008,233,773,1008,1009,195,1118,1009,1037
1009,1008,233,773,1008,1009,195,1118,1009,1037,1009
1008,233,773,1008,1009,195,1118,1009,1037,1009,1008
233,773,1008,1009,195,1118,1009,1037,1009,1008,1038
773,1008,1009,195,1118,1009,1037,1009,1008,1038,653
1008,1009,195,1118,1009,1037,1009,1008,1038,653,1009
1009,195,1118,1009,1037,1009,1008,1038,653,1009,1038
195,1118,1009,1037,1009,1008,1038,653,1009,1038,1009
1118,1009,1037,1009,1008,1038,653,1009,1038,1009,1009
1009,1037,1009,1008,1038,653,1009,1038,1009,1009,1241
1037,1009,1008,1038,653,1009,1038,1009,1009,1241,971
1009,1008,1038,653,1009,1038,1009,1009,1241,971,971
1008,1038,653,1009,1038,1009,1009,1241,971,971,652
1038,653,1009,1038,1009,1009,1241,971,971,652,922
653,1009,1038,1009,1009,1241,971,971,652,922,1075
1009,1038,1009,1009,1241,971,971,652,922,1075,969
1038,1009,1009,1241,971,971,652,922,1075,969,1009
1009,1009,1241,971,971,652,922,1075,969,1009,230
1009,1241,971,971,652,922,1075,969,1009,230,1008
1241,971,971,652,922,1075,969,1009,230,1008,613
971,971,652,922,1075,969,1009,230,1008,613,1009
971,652,922,1075,969,1009,230,1008,613,1009,268
652,922,1075,969,1009,230,1008,613,1009,268,1121
922,1075,969,1009,230,1008,613,1009,268,1121,922
1075,969,1009,230,1008,613,1009,268,1121,922,267
969,1009,230,1008,613,1009,268,1121,922,267,1077
1009,230,1008,613,1009,268,1121,922,267,1077,1153
230,1008,613,1009,268,1121,922,267,1077,1153,1038
1008,613,1009,268,1121,922,267,1077,1153,1038,846
613,1009,268,1121,922,267,1077,1153,1038,846,884
1009,268,1121,922,267,1077,1153,1038,846,884,1039
268,1121,922,267,1077,1153,1038,846,884,1039,269
1121,922,267,1077,1153,1038,846,884,1039,269,1038
922,267,1077,1153,1038,846,884,1039,269,1038,734
267,1077,1153,1038,846,884,1039,269,1038,734,47
1077,1153,1038,846,884,1039,269,1038,734,47,1038
1153,1038,846,884,1039,269,1038,734,47,1038,993
1038,846,884,1039,269,1038,734,47,1038,993,1002
846,884,1039,269,1038,734,47,1038,993,1002,1009
884,1039,269,1038,734,47,1038,993,1002,1009,1123
1039,269,1038,734,47,1038,993,1002,1009,1123,1009
269,1038,734,47,1038,993,1002,1009,1123,1009,312
1038,734,47,1038,993,1002,1009,1123,1009,312,313
734,47,1038,993,1002,1009,1123,1009,312,313,312
47,1038,993,1002,1009,1123,1009,312,313,312,313
1038,993,1002,1009,1123,1009,312,313,312,313,1009
993,1002,1009,1123,1009,312,313,312,313,1009,1038
1002,1009,1123,1009,312,313,312,313,1009,1038,970
1009,1123,1009,312,313,312,313,1009,1038,970,1038
1123,1009,312,313,312,313,1009,1038,970,1038,1039
1009,312,313,312,313,1009,1038,970,1038,1039,1008
312,313,312,313,1009,1038,970,1038,1039,1008,1009
313,312,313,1009,1038,970,1038,1039,1008,1009,1008
312,313,1009,1038,970,1038,1039,1008,1009,1008,1165
313,1009,1038,970,1038,1039,1008,1009,1008,1165,1077
1009,1038,970,1038,1039,1008,1009,1008,1165,1077,1039
1038,970,1038,1039,1008,1009,1008,1165,1077,1039,1000
970,1038,1039,1008,1009,1008,1165,1077,1039,1000,585
1038,1039,1008,1009,1008,1165,1077,1039,1000,585,40
1039,1008,1009,1008,1165,1077,1039,1000,585,40,1008
1008,1009,1008,1165,1077,1039,1000,585,40,1008,167
1009,1008,1165,1077,1039,1000,585,40,1008,167,1009
1008,1165,1077,1039,1000,585,40,1008,167,1009,1000
1165,1077,1039,1000,585,40,1008,167,1009,1000,1009
1077,1039,1000,585,40,1008,167,1009,1000,1009,1046
1039,1000,585,40,1008,167,1009,1000,1009,1046,1039
1000,585,40,1008,167,1009,1000,1009,1046,1039,1039
585,40,1008,167,1009,1000,1009,1046,1039,1039,1001
40,1008,167,1009,1000,1009,1046,1039,1039,1001,1039
1008,167,1009,1000,1009,1046,1039,1039,1001,1039,1008
167,1009,1000,1009,1046,1039,1039,1001,1039,1008,1000
1009,1000,1009,1046,1039,1039,1001,1039,1008,1000,1009
1000,1009,1046,1039,1039,1001,1039,1008,1000,1009,1348
1009,1046,1039,1039,1001,1039,1008,1000,1009,1348,1076
1046,1039,1039,1001,1039,1008,1000,1009,1348,1076,1000
1039,1039,1001,1039,1008,1000,1009,1348,1076,1000,1039
1039,1001,1039,1008,1000,1009,1348,1076,1000,1039,1009
1001,1039,1008,1000,1009,1348,1076,1000,1039,1009,1000
1039,1008,1000,1009,1348,1076,1000,1039,1009,1000,1000
1008,1000,1009,1348,1076,1000,1039,1009,1000,1000,1039
1000,1009,1348,1076,1000,1039,1009,1000,1000,1039,1000
1009,1348,1076,1000,1039,1009,1000,1000,1039,1000,961
1348,1076,1000,1039,1009,1000,1000,1039,1000,961,613
1076,1000,1039,1009,1000,1000,1039,1000,961,613,971
1000,1039,1009,1000,1000,1039,1000,961,613,971,1039
1039,1009,1000,1000,1039,1000,961,613,971,1039,1000
1009,1000,1000,1039,1000,961,613,971,1039,1000,1000
1000,1000,1039,1000,961,613,971,1039,1000,1000,1000
1000,1039,1000,961,613,971,1039,1000,1000,1000,1000
1039,1000,961,613,971,1039,1000,1000,1000,1000,1039
1000,961,613,971,1039,1000,1000,1000,1000,1039,1039
961,613,971,1039,1000,1000,1000,1000,1039,1039,1039
613,971,1039,1000,1000,1000,1000,1039,1039,1039,1000
971,1039,1000,1000,1000,1000,1039,1039,1039,1000,1000
1039,1000,1000,1000,1000,1039,1039,1039,1000,1000,1000
1000,1000,1000,1000,1039,1039,1039,1000,1000,1000,1039
1000,1000,1000,1039,1039,1039,1000,1000,1000,1039,1039
1000,1000,1039,1039,1039,1000,1000,1000,1039,1039,1000
1000,1039,1039,1039,1000,1000,1000,1039,1039,1000,1000
1039,1039,1039,1000,1000,1000,1039,1039,1000,1000,1038
1039,1039,1000,1000,1000,1039,1039,1000,1000,1038,1039
1039,1000,1000,1000,1039,1039,1000,1000,1038,1039,1039
1000,1000,1000,1039,1039,1000,1000,1038,1039,1039,1000
1000,1000,1039,1039,1000,1000,1038,1039,1039,1000,1039
1000,1039,1039,1000,1000,1038,1039,1039,1000,1039,1039
1039,1039,1000,1000,1038,1039,1039,1000,1039,1039,1039
1039,1000,1000,1038,1039,1039,1000,1039,1039,1039,1000
1000,1000,1038,1039,1039,1000,1039,1039,1039,1000,1039
1000,1038,1039,1039,1000,1039,1039,1039,1000,1039,1039
1038,1039,1039,1000,1039,1039,1039,1000,1039,1039,1039
1039,1039,1000,1039,1039,1039,1000,1039,1039,1039,1002
1039,1000,1039,1039,1039,1000,1039,1039,1039,1002,1039
1000,1039,1039,1039,1000,1039,1039,1039,1002,1039,1039
1039,1039,1039,1000,1039,1039,1039,1002,1039,1039,1000
1039,1039,1000,1039,1039,1039,1002,1039,1039,1000,1039
1039,1000,1039,1039,1039,1002,1039,1039,1000,1039,1039
1000,1039,1039,1039,1002,1039,1039,1000,1039,1039,1039
1039,1039,1039,1002,1039,1039,1000,1039,1039,1039,962
1039,1039,1002,1039,1039,1000,1039,1039,1039,962,1039
1039,1002,1039,1039,1000,1039,1039,1039,962,1039,1000
1002,1039,1039,1000,1039,1039,1039,962,1039,1000,1000
1039,1039,1000,1039,1039,1039,962,1039,1000,1000,1077
1039,1000,1039,1039,1039,962,1039,1000,1000,1077,1039
1000,1039,1039,1039,962,1039,1000,1000,1077,1039,1000
1039,1039,1039,962,1039,1000,1000,1077,1039,1000,1000
1039,1039,962,1039,1000,1000,1077,1039,1000,1000,1039
1039,962,1039,1000,1000,1077,1039,1000,1000,1039,1000
962,1039,1000,1000,1077,1039,1000,1000,1039,1000,1077
1039,1000,1000,1077,1039,1000,1000,1039,1000,1077,1000
1000,1000,1077,1039,1000,1000,1039,1000,1077,1000,1000
1000,1077,1039,1000,1000,1039,1000,1077,1000,1000,1039
1077,1039,1000,1000,1039,1000,1077,1000,1000,1039,1000
1039,1000,1000,1039,1000,1077,1000,1000,1039,1000,1001
1000,1000,1039,1000,1077,1000,1000,1039,1000,1001,1000
1000,1039,1000,1077,1000,1000,1039,1000,1001,1000,1039
1039,1000,1077,1000,1000,1039,1000,1001,1000,1039,1000
1000,1077,1000,1000,1039,1000,1001,1000,1039,1000,1000
1077,1000,1000,1039,1000,1001,1000,1039,1000,1000,1001
1000,1000,1039,1000,1001,1000,1039,1000,1000,1001,1000
1000,1039,1000,1001,1000,1039,1000,1000,1001,1000,1000
1039,1000,1001,1000,1039,1000,1000,1001,1000,1000,1000
1000,1001,1000,1039,1000,1000,1001,1000,1000,1000,1000
1001,1000,1039,1000,1000,1001,1000,1000,1000,1000,1009
1000,1039,1000,1000,1001,1000,1000,1000,1000,1009,1001
1039,1000,1000,1001,1000,1000,1000,1000,1009,1001,883
1000,1000,1001,1000,1000,1000,1000,1009,1001,883,1008
1000,1001,1000,1000,1000,1000,1009,1001,883,1008,51
1001,1000,1000,1000,1000,1009,1001,883,1008,51,1009
1000,1000,1000,1000,1009,1001,883,1008,51,1009,1008
1000,1000,1000,1009,1001,883,1008,51,1009,1008,1224
1000,1000,1009,1001,883,1008,51,1009,1008,1224,1009
1000,1009,1001,883,1008,51,1009,1008,1224,1009,1009
1009,1001,883,1008,51,1009,1008,1224,1009,1009,203
1001,883,1008,51,1009,1008,1224,1009,1009,203,1009
883,1008,51,1009,1008,1224,1009,1009,203,1009,1386
1008,51,1009,1008,1224,1009,1009,203,1009,1386,157
51,1009,1008,1224,1009,1009,203,1009,1386,157,9
1009,1008,1224,1009,1009,203,1009,1386,157,9,851
1008,1224,1009,1009,203,1009,1386,157,9,851,1112
1224,1009,1009,203,1009,1386,157,9,851,1112,1001
1009,1009,203,1009,1386,157,9,851,1112,1001,651
1009,203,1009,1386,157,9,851,1112,1001,651,1008
203,1009,1386,157,9,851,1112,1001,651,1008,971
1009,1386,157,9,851,1112,1001,651,1008,971,1008
1386,157,9,851,1112,1001,651,1008,971,1008,813
157,9,851,1112,1001,651,1008,971,1008,813,1009
9,851,1112,1001,651,1008,971,1008,813,1009,88
851,1112,1001,651,1008,971,1008,813,1009,88,1008
1112,1001,651,1008,971,1008,813,1009,88,1008,1008
1001,651,1008,971,1008,813,1009,88,1008,1008,1008
651,1008,971,1008,813,1009,88,1008,1008,1008,1008
1008,971,1008,813,1009,88,1008,1008,1008,1008,613
971,1008,813,1009,88,1008,1008,1008,1008,613,1009
1008,813,1009,88,1008,1008,1008,1008,613,1009,895
813,1009,88,1008,1008,1008,1008,613,1009,895,1009
1009,88,1008,1008,1008,1008,613,1009,895,1009,1009
88,1008,1008,1008,1008,613,1009,895,1009,1009,885
1008,1008,1008,1008,613,1009,895,1009,1009,885,1271
1008,1008,1008,613,1009,895,1009,1009,885,1271,1008
1008,1008,613,1009,895,1009,1009,885,1271,1008,1000
1008,613,1009,895,1009,1009,885,1271,1008,1000,1008
613,1009,895,1009,1009,885,1271,1008,1000,1008,652
1009,895,1009,1009,885,1271,1008,1000,1008,652,1002
895,1009,1009,885,1271,1008,1000,1008,652,1002,1009
1009,1009,885,1271,1008,1000,1008,652,1002,1009,1358
1009,885,1271,1008,1000,1008,652,1002,1009,1358,14
885,1271,1008,1000,1008,652,1002,1009,1358,14,1008
1271,1008,1000,1008,652,1002,1009,1358,14,1008,697
1008,1000,1008,652,1002,1009,1358,14,1008,697,276
1000,1008,652,1002,1009,1358,14,1008,697,276,1028
1008,652,1002,1009,1358,14,1008,697,276,1028,1391
652,1002,1009,1358,14,1008,697,276,1028,1391,1049
1002,1009,1358,14,1008,697,276,1028,1391,1049,1009
1009,1358,14,1008,697,276,1028,1391,1049,1009,971
1358,14,1008,697,276,1028,1391,1049,1009,971,770
14,1008,697,276,1028,1391,1049,1009,971,770,997
1008,697,276,1028,1391,1049,1009,971,770,997,1123
697,276,1028,1391,1049,1009,971,770,997,1123,124
276,1028,1391,1049,1009,971,770,997,1123,124,971
1028,1391,1049,1009,971,770,997,1123,124,971,1389
1391,1049,1009,971,770,997,1123,124,971,1389,466
1049,1009,971,770,997,1123,124,971,1389,466,1009
1009,971,770,997,1123,124,971,1389,466,1009,1008
971,770,997,1123,124,971,1389,466,1009,1008,240
770,997,1123,124,971,1389,466,1009,1008,240,1001
997,1123,124,971,1389,466,1009,1008,240,1001,1009
1123,124,971,1389,466,1009,1008,240,1001,1009,961
124,971,1389,466,1009,1008,240,1001,1009,961,1008
971,1389,466,1009,1008,240,1001,1009,961,1008,893
1389,466,1009,1008,240,1001,1009,961,1008,893,40
466,1009,1008,240,1001,1009,961,1008,893,40,1001
1009,1008,240,1001,1009,961,1008,893,40,1001,1472
1008,240,1001,1009,961,1008,893,40,1001,1472,1009
240,1001,1009,961,1008,893,40,1001,1472,1009,167
1001,1009,961,1008,893,40,1001,1472,1009,167,1009
1009,961,1008,893,40,1001,1472,1009,167,1009,809
961,1008,893,40,1001,1472,1009,167,1009,809,353
1008,893,40,1001,1472,1009,167,1009,809,353,809
893,40,1001,1472,1009,167,1009,809,353,809,1008
40,1001,1472,1009,167,1009,809,353,809,1008,808
1001,1472,1009,167,1009,809,353,809,1008,808,809
1472,1009,167,1009,809,353,809,1008,808,809,809
1009,167,1009,809,353,809,1008,808,809,809,809
167,1009,809,353,809,1008,808,809,809,809,808
1009,809,353,809,1008,808,809,809,809,808,808
809,353,809,1008,808,809,809,809,808,808,808
353,809,1008,808,809,809,809,808,808,808,615
809,1008,808,809,809,809,808,808,808,615,613
1008,808,809,809,809,808,808,808,615,613,971
808,809,809,809,808,808,808,615,613,971,808
809,809,809,808,808,808,615,613,971,808,808
809,809,808,808,808,615,613,971,808,808,808
809,808,808,808,615,613,971,808,808,808,233
808,808,808,615,613,971,808,808,808,233,195
808,808,615,613,971,808,808,808,233,195,808
808,615,613,971,808,808,808,233,195,808,808
615,613,971,808,808,808,233,195,808,808,808
613,971,808,808,808,233,195,808,808,808,808
971,808,808,808,233,195,808,808,808,808,809
808,808,808,233,195,808,808,808,808,809,1009
808,808,233,195,808,808,808,808,809,1009,615
808,233,195,808,808,808,808,809,1009,615,692
233,195,808,808,808,808,809,1009,615,692,659
195,808,808,808,808,809,1009,615,692,659,811
808,808,808,808,809,1009,615,692,659,811,971
808,808,808,809,1009,615,692,659,811,971,849
808,808,809,1009,615,692,659,811,971,849,1009
808,809,1009,615,692,659,811,971,849,1009,652
809,1009,615,692,659,811,971,849,1009,652,882
1009,615,692,659,811,971,849,1009,652,882,960
615,692,659,811,971,849,1009,652,882,960,584
692,659,811,971,849,1009,652,882,960,584,619
659,811,971,849,1009,652,882,960,584,619,1008
811,971,849,1009,652,882,960,584,619,1008,1008
971,849,1009,652,882,960,584,619,1008,1008,620
849,1009,652,882,960,584,619,1008,1008,620,663
1009,652,882,960,584,619,1008,1008,620,663,542
652,882,960,584,619,1008,1008,620,663,542,846
882,960,584,619,1008,1008,620,663,542,846,239
960,584,619,1008,1008,620,663,542,846,239,650
584,619,1008,1008,620,663,542,846,239,650,659
619,1008,1008,620,663,542,846,239,650,659,655
1008,1008,620,663,542,846,239,650,659,655,971
1008,620,663,542,846,239,650,659,655,971,971
620,663,542,846,239,650,659,655,971,971,970
663,542,846,239,650,659,655,971,971,970,809
542,846,239,650,659,655,971,971,970,809,652
846,239,650,659,655,971,971,970,809,652,819
239,650,659,655,971,971,970,809,652,819,307
650,659,655,971,971,970,809,652,819,307,313
659,655,971,971,970,809,652,819,307,313,1224
655,971,971,970,809,652,819,307,313,1224,703
971,971,970,809,652,819,307,313,1224,703,702
971,970,809,652,819,307,313,1224,703,702,1008
970,809,652,819,307,313,1224,703,702,1008,734
809,652,819,307,313,1224,703,702,1008,734,464
652,819,307,313,1224,703,702,1008,734,464,234
819,307,313,1224,703,702,1008,734,464,234,651
307,313,1224,703,702,1008,734,464,234,651,1008
313,1224,703,702,1008,734,464,234,651,1008,621
1224,703,702,1008,734,464,234,651,1008,621,426
703,702,1008,734,464,234,651,1008,621,426,655
702,1008,734,464,234,651,1008,621,426,655,773
1008,734,464,234,651,1008,621,426,655,773,1470
734,464,234,651,1008,621,426,655,773,1470,40
464,234,651,1008,621,426,655,773,1470,40,233
234,651,1008,621,426,655,773,1470,40,233,1008
651,1008,621,426,655,773,1470,40,233,1008,1087
1008,621,426,655,773,1470,40,233,1008,1087,1244
621,426,655,773,1470,40,233,1008,1087,1244,197
426,655,773,1470,40,233,1008,1087,1244,197,1281
655,773,1470,40,233,1008,1087,1244,197,1281,1281
773,1470,40,233,1008,1087,1244,197,1281,1281,1008
1470,40,233,1008,1087,1244,197,1281,1281,1008,1001
40,233,1008,1087,1244,197,1281,1281,1008,1001,1281
233,1008,1087,1244,197,1281,1281,1008,1001,1281,201
1008,1087,1244,197,1281,1281,1008,1001,1281,201,345
1087,1244,197,1281,1281,1008,1001,1281,201,345,346
1244,197,1281,1281,1008,1001,1281,201,345,346,351
197,1281,1281,1008,1001,1281,201,345,346,351,845
1281,1281,1008,1001,1281,201,345,346,351,845,1008
1281,1008,1001,1281,201,345,346,351,845,1008,1119
1008,1001,1281,201,345,346,351,845,1008,1119,1008
1001,1281,201,345,346,351,845,1008,1119,1008,857
1281,201,345,346,351,845,1008,1119,1008,857,690
201,345,346,351,845,1008,1119,1008,857,690,1008
345,346,351,845,1008,1119,1008,857,690,1008,692
346,351,845,1008,1119,1008,857,690,1008,692,235
351,845,1008,1119,1008,857,690,1008,692,235,1008
845,1008,1119,1008,857,690,1008,692,235,1008,883
1008,1119,1008,857,690,1008,692,235,1008,883,91
1119,1008,857,690,1008,692,235,1008,883,91,1010
1008,857,690,1008,692,235,1008,883,91,1010,276
857,690,1008,692,235,1008,883,91,1010,276,233
690,1008,692,235,1008,883,91,1010,276,233,1005
1008,692,235,1008,883,91,1010,276,233,1005,1035
692,235,1008,883,91,1010,276,233,1005,1035,429
235,1008,883,91,1010,276,233,1005,1035,429,80
1008,883,91,1010,276,233,1005,1035,429,80,1179
883,91,1010,276,233,1005,1035,429,80,1179,1189
91,1010,276,233,1005,1035,429,80,1179,1189,651
1010,276,233,1005,1035,429,80,1179,1189,651,614
276,233,1005,1035,429,80,1179,1189,651,614,387
233,1005,1035,429,80,1179,1189,651,614,387,1008
1005,1035,429,80,1179,1189,651,614,387,1008,1008
1035,429,80,1179,1189,651,614,387,1008,1008,997
429,80,1179,1189,651,614,387,1008,1008,997,388
80,1179,1189,651,614,387,1008,1008,997,388,79
1179,1189,651,614,387,1008,1008,997,388,79,79
1189,651,614,387,1008,1008,997,388,79,79,577
651,614,387,1008,1008,997,388,79,79,577,313
614,387,1008,1008,997,388,79,79,577,313,1205
387,1008,1008,997,388,79,79,577,313,1205,1205
1008,1008,997,388,79,79,577,313,1205,1205,812
1008,997,388,79,79,577,313,1205,1205,812,1000
997,388,79,79,577,313,1205,1205,812,1000,129
388,79,79,577,313,1205,1205,812,1000,129,810
79,79,577,313,1205,1205,812,1000,129,810,1008
79,577,313,1205,1205,812,1000,129,810,1008,1066
577,313,1205,1205,812,1000,129,810,1008,1066,1009
313,1205,1205,812,1000,129,810,1008,1066,1009,275
1205,1205,812,1000,129,810,1008,1066,1009,275,275
1205,812,1000,129,810,1008,1066,1009,275,275,921
812,1000,129,810,1008,1066,1009,275,275,921,42
1000,129,810,1008,1066,1009,275,275,921,42,812
129,810,1008,1066,1009,275,275,921,42,812,849
810,1008,1066,1009,275,275,921,42,812,849,806
1008,1066,1009,275,275,921,42,812,849,806,1008
1066,1009,275,275,921,42,812,849,806,1008,652
1009,275,275,921,42,812,849,806,1008,652,1008
275,275,921,42,812,849,806,1008,652,1008,539
275,921,42,812,849,806,1008,652,1008,539,811
921,42,812,849,806,1008,652,1008,539,811,1008
42,812,849,806,1008,652,1008,539,811,1008,1008
812,849,806,1008,652,1008,539,811,1008,1008,774
849,806,1008,652,1008,539,811,1008,1008,774,274
806,1008,652,1008,539,811,1008,1008,774,274,652
1008,652,1008,539,811,1008,1008,774,274,652,13
652,1008,539,811,1008,1008,774,274,652,13,662
1008,539,811,1008,1008,774,274,652,13,662,82
539,811,1008,1008,774,274,652,13,662,82,653
811,1008,1008,774,274,652,13,662,82,653,44
1008,1008,774,274,652,13,662,82,653,44,963
1008,774,274,652,13,662,82,653,44,963,774
774,274,652,13,662,82,653,44,963,774,652
274,652,13,662,82,653,44,963,774,652,1009
652,13,662,82,653,44,963,774,652,1009,652
13,662,82,653,44,963,774,652,1009,652,695
662,82,653,44,963,774,652,1009,652,695,1120
82,653,44,963,774,652,1009,652,695,1120,951
653,44,963,774,652,1009,652,695,1120,951,1009
44,963,774,652,1009,652,695,1120,951,1009,200
963,774,652,1009,652,695,1120,951,1009,200,1118
774,652,1009,652,695,1120,951,1009,200,1118,1320
652,1009,652,695,1120,951,1009,200,1118,1320,813
1009,652,695,1120,951,1009,200,1118,1320,813,275
652,695,1120,951,1009,200,1118,1320,813,275,117
695,1120,951,1009,200,1118,1320,813,275,117,12
1120,951,1009,200,1118,1320,813,275,117,12,1224
951,1009,200,1118,1320,813,275,117,12,1224,1184
1009,200,1118,1320,813,275,117,12,1224,1184,311
